Nuskaityti duomenis į atmintį iš .csv tipo failo:
SCHOOL_NAME; CHILDS_COUNT; TYPE_ID; LAN_ID; TYPE_LABEL; LAN_LABEL; DARZ_ID; FREE_SPACE; 
Papartis; 45; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 84; 0; 
Papartis; 44; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 84; 0; 
Papartis; 105; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 84; 0; 
Pasaka; 30; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 86; 0; 
Pasaka; 79; 4; 1; "Nuo 3 iki 7 metų"; Lietuvių; 86; 0; 
Pasaka; 16; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 86; 0; 
Pasaka; 45; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 86; 0; 
Pasaka; 19; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 86; 0; 
Pasaka; 49; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 86; 0; 
Pasaka; 13; 13; 1; "Nuo 4 iki 6 metų"; Lietuvių; 86; 0; 
Pasaka; 44; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 86; 0; 
Pasakaitė; 111; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 88; 0; 
Pasakaitė; 28; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 88; 0; 
Pasakaitė; 24; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 88; 0; 
Pasakaitė; 69; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 88; 0; 
Pasakaitė; 0; 19; 1; "Nuo 2 iki 5 metų"; Lietuvių; 88; 0; 
Pasakaitė; 67; 20; 1; "Nuo 2 iki 6 metų"; Lietuvių; 88; 0; 
Pelėda; 67; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 89; 0; 
Pelėda; 39; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 89; 0; 
Pelėda; 48; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 89; 0; 
Pelėda; 26; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 89; 0; 
Pelėda; 18; 12; 1; "Nuo 2 iki 3 metų"; Lietuvių; 89; 0; 
Pelėda; 23; 14; 1; "Nuo 3 iki 6 metų"; Lietuvių; 89; 0; 
Pelėda; 10; 16; 1; "Nuo 4 iki 7 metų"; Lietuvių; 89; 1; 
Pelėda; 64; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 89; 0; 
Pelėda; 7; 19; 1; "Nuo 2 iki 5 metų"; Lietuvių; 89; 0; 
Pelenė; 49; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 90; 0; 
Pelenė; 23; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 90; 0; 
Pelenė; 20; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 90; 0; 
Pelenė; 1; 9; 1; "Nuo 6 iki 7 metų"; Lietuvių; 90; 1; 
Pelenė; 20; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 90; 0; 
Pelenė; 24; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 90; 0; 
Pipiras; 68; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 91; 0; 
Pipiras; 8; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 91; 0; 
Pipiras; 39; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 91; 0; 
Pipiras; 40; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 91; 0; 
Pipiras; 78; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 91; 0; 
Pipiras; 15; 12; 1; "Nuo 2 iki 3 metų"; Lietuvių; 91; 0; 
Pipiras; 5; 14; 1; "Nuo 3 iki 6 metų"; Lietuvių; 91; 0; 
Pipiras; 41; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 91; 0; 
Pumpurėlis; 35; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 93; 36; 
Pumpurėlis; 20; 4; 1; "Nuo 3 iki 7 metų"; Lietuvių; 93; 3; 
Pumpurėlis; 42; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 93; 8; 
Pumpurėlis; 43; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 93; 2; 
Pumpurėlis; 42; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 93; 1; 
Pumpurėlis; 0; 10; 1; "Nuo 3 iki 5 metų"; Lietuvių; 93; 22; 
Pumpurėlis; 60; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 93; 0; 
Puriena; 68; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 94; 0; 
Puriena; 50; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 94; 0; 
Puriena; 46; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 94; 0; 
Puriena; 6; 10; 1; "Nuo 3 iki 5 metų"; Lietuvių; 94; 0; 
Puriena; 41; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 94; 0; 
Puriena; 29; 12; 1; "Nuo 2 iki 3 metų"; Lietuvių; 94; 0; 
Puriena; 65; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 94; 0; 
Pušaitė; 122; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 95; 0; 
Pušaitė; 24; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 95; 0; 
Pušaitė; 45; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 95; 0; 
Pušaitė; 46; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 95; 0; 
Pušaitė; 46; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 95; 0; 
Pušaitė; 23; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 95; 0; 
"Pušynėlis (Miglos g. 53)"; 35; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 96; 0; 
"Pušynėlis (Miglos g. 53)"; 23; 10; 1; "Nuo 3 iki 5 metų"; Lietuvių; 96; 0; 
"Pušynėlis (Miglos g. 53)"; 24; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 96; 0; 
"Pušynėlis (Miglos g. 53)"; 23; 14; 1; "Nuo 3 iki 6 metų"; Lietuvių; 96; 0; 
Rasa; 14; 1; 1; "Iki 1,5 metų"; Lietuvių; 98; 8; 
Rasa; 16; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 98; 14; 
Rasa; 35; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 98; 0; 
Rasa; 22; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 98; 4; 
Rasa; 56; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 98; 0; 
Rasa; 18; 13; 1; "Nuo 4 iki 6 metų"; Lietuvių; 98; 0; 
Rasa; 22; 14; 1; "Nuo 3 iki 6 metų"; Lietuvių; 98; 0; 
Rasa; 40; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 98; 37; 
Rasa; 0; 19; 1; "Nuo 2 iki 5 metų"; Lietuvių; 98; 7; 
Rugelis; 36; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 99; 0; 
Rugelis; 44; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 99; 0; 
Rugelis; 21; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 99; 0; 
Rugelis; 41; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 99; 1; 
Rugelis; 20; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 99; 4; 
Rugelis; 4; 13; 1; "Nuo 4 iki 6 metų"; Lietuvių; 99; 1; 
Rugelis; 46; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 99; 0; 
Rugelis; 0; 28; 1; "Nuo 1 iki 7 metų"; Lietuvių; 99; 0; 
Riešutėlis; 110; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 100; 0; 
Riešutėlis; 25; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 100; 1; 
Riešutėlis; 20; 10; 1; "Nuo 3 iki 5 metų"; Lietuvių; 100; 0; 
Riešutėlis; 69; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 100; 0; 
Riešutėlis; 42; 13; 1; "Nuo 4 iki 6 metų"; Lietuvių; 100; 0; 
Riešutėlis; 55; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 100; 1; 
Rytas; 77; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 101; 9; 
Rytas; 23; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 101; 0; 
Rytas; 45; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 101; 2; 
Rytas; 48; 10; 1; "Nuo 3 iki 5 metų"; Lietuvių; 101; 0; 
Rytas; 42; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 101; 0; 
Rytas; 17; 13; 1; "Nuo 4 iki 6 metų"; Lietuvių; 101; 0; 
Rytas; 52; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 101; 1; 
Ramunėlė; 17; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 102; 17; 
Ramunėlė; 18; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 102; 0; 
Ramunėlė; 22; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 102; 0; 
Ramunėlė; 45; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 102; 5; 
Ramunėlė; 42; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 102; 23; 
Rūta; 45; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 103; 0; 
Rūta; 24; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 103; 0; 
Rūta; 44; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 103; 0; 
Rūta; 43; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 103; 0; 
Rūta; 0; 10; 1; "Nuo 3 iki 5 metų"; Lietuvių; 103; 0; 
Rūta; 45; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 103; 0; 
Rūta; 17; 12; 1; "Nuo 2 iki 3 metų"; Lietuvių; 103; 0; 
Rūta; 12; 14; 1; "Nuo 3 iki 6 metų"; Lietuvių; 103; 0; 
Rūta; 28; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 103; 0; 
Sadutė; 54; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 104; 0; 
Sadutė; 26; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 104; 0; 
Sadutė; 23; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 104; 0; 
Sadutė; 23; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 104; 1; 
Sadutė; 1; 9; 1; "Nuo 6 iki 7 metų"; Lietuvių; 104; 0; 
Sadutė; 44; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 104; 0; 
Sakalėlis; 38; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 105; 16; 
Sakalėlis; 46; 4; 1; "Nuo 3 iki 7 metų"; Lietuvių; 105; 3; 
Sakalėlis; 45; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 105; 6; 
Sakalėlis; 46; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 105; 1; 
Sakalėlis; 0; 10; 1; "Nuo 3 iki 5 metų"; Lietuvių; 105; 3; 
Sakalėlis; 23; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 105; 0; 
Sakalėlis; 1; 12; 1; "Nuo 2 iki 3 metų"; Lietuvių; 105; 8; 
Sakalėlis; 45; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 105; 6; 
Salininkų; 77; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 106; 0; 
Salininkų; 23; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 106; 0; 
Salininkų; 23; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 106; 0; 
Salininkų; 26; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 106; 0; 
Saulėtekis; 67; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 108; 0; 
Saulėtekis; 23; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 108; 0; 
Saulėtekis; 44; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 108; 0; 
Saulėtekis; 43; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 108; 0; 
Saulėtekis; 72; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 108; 0; 
Skroblinukas; 115; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 109; 0; 
Skroblinukas; 42; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 109; 0; 
Skroblinukas; 39; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 109; 3; 
Skroblinukas; 3; 9; 1; "Nuo 6 iki 7 metų"; Lietuvių; 109; 0; 
Skroblinukas; 45; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 109; 0; 
Skroblinukas; 35; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 109; 0; 
Smalsučiai; 84; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 110; 0; 
Smalsučiai; 40; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 110; 0; 
Smalsučiai; 66; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 110; 0; 
Smalsučiai; 37; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 110; 0; 
Smalsučiai; 51; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 110; 0; 
Smalsučiai; 0; 28; 1; "Nuo 1 iki 7 metų"; Lietuvių; 110; 1; 
Spragtukas; 22; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 112; 14; 
Spragtukas; 25; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 112; 0; 
Spragtukas; 23; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 112; 0; 
Spragtukas; 20; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 112; 0; 
Spragtukas; 23; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 112; 6; 
Spragtukas; 21; 16; 1; "Nuo 4 iki 7 metų"; Lietuvių; 112; 0; 
Strazdelis; 106; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 113; 0; 
Strazdelis; 70; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 113; 0; 
Strazdelis; 46; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 113; 0; 
Strazdelis; 67; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 113; 0; 
Strazdelis; 44; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 113; 0; 
Strazdelis; 18; 12; 1; "Nuo 2 iki 3 metų"; Lietuvių; 113; 0; 
Strazdelis; 15; 16; 1; "Nuo 4 iki 7 metų"; Lietuvių; 113; 8; 
Sveikuolis; 17; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 114; 0; 
Šermukšnėlė; 53; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 115; 0; 
Šermukšnėlė; 67; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 115; 0; 
Šermukšnėlė; 46; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 115; 0; 
Šermukšnėlė; 39; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 115; 0; 
Šermukšnėlė; 23; 13; 1; "Nuo 4 iki 6 metų"; Lietuvių; 115; 0; 
Šermukšnėlė; 22; 16; 1; "Nuo 4 iki 7 metų"; Lietuvių; 115; 0; 
Šnekutis; 54; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 117; 0; 
Šnekutis; 21; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 117; 0; 
Šnekutis; 24; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 117; 0; 
Šnekutis; 21; 14; 1; "Nuo 3 iki 6 metų"; Lietuvių; 117; 0; 
Šnekutis; 21; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 117; 0; 
Užupiukas; 35; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 118; 0; 
Užupiukas; 33; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 118; 0; 
Užupiukas; 65; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 118; 0; 
Užupiukas; 69; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 118; 0; 
Užupiukas; 42; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 118; 0; 
Užupiukas; 14; 13; 1; "Nuo 4 iki 6 metų"; Lietuvių; 118; 0; 
Užupiukas; 70; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 118; 0; 
Vaidilutė; 72; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 119; 0; 
Vaidilutė; 31; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 119; 0; 
Vaidilutė; 61; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 119; 3; 
Vaidilutė; 43; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 119; 0; 
Vaidilutė; 1; 9; 1; "Nuo 6 iki 7 metų"; Lietuvių; 119; 0; 
Vaidilutė; 42; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 119; 0; 
Vaidilutė; 4; 13; 1; "Nuo 4 iki 6 metų"; Lietuvių; 119; 0; 
Vaidilutė; 42; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 119; 0; 
Vandenis; 137; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 120; 0; 
Vandenis; 65; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 120; 0; 
Vandenis; 69; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 120; 0; 
Vandenis; 47; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 120; 0; 
Vandenis; 23; 10; 1; "Nuo 3 iki 5 metų"; Lietuvių; 120; 0; 
Vandenis; 46; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 120; 0; 
Varpelis; 81; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 121; 0; 
Varpelis; 28; 4; 1; "Nuo 3 iki 7 metų"; Lietuvių; 121; 0; 
Varpelis; 1; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 121; 0; 
Varpelis; 51; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 121; 1; 
Varpelis; 47; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 121; 0; 
Varpelis; 46; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 121; 5; 
Varpelis; 6; 14; 1; "Nuo 3 iki 6 metų"; Lietuvių; 121; 0; 
Varpelis; 44; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 121; 0; 
Vėjelis; 36; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 122; 0; 
Vėjelis; 25; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 122; 0; 
Vėjelis; 42; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 122; 0; 
Vėjelis; 2; 9; 1; "Nuo 6 iki 7 metų"; Lietuvių; 122; 0; 
Vėjelis; 23; 10; 1; "Nuo 3 iki 5 metų"; Lietuvių; 122; 0; 
Vėjelis; 42; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 122; 0; 
Vėtrungė; 23; 1; 1; "Iki 1,5 metų"; Lietuvių; 123; 0; 
Vėtrungė; 53; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 123; 0; 
Vėtrungė; 22; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 123; 0; 
Vėtrungė; 41; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 123; 0; 
Vėtrungė; 39; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 123; 0; 
Vėtrungė; 39; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 123; 0; 
Vėtrungė; 3; 16; 1; "Nuo 4 iki 7 metų"; Lietuvių; 123; 1; 
Vėtrungė; 22; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 123; 0; 
Vilnelė; 66; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 124; 0; 
Vilnelė; 43; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 124; 0; 
Vilnelė; 46; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 124; 0; 
Vilnelė; 91; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 124; 0; 
Vilnelė; 60; 20; 1; "Nuo 2 iki 6 metų"; Lietuvių; 124; 0; 
Vėrinėlis; 39; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 125; 0; 
Vėrinėlis; 22; 10; 1; "Nuo 3 iki 5 metų"; Lietuvių; 125; 0; 
Vėrinėlis; 25; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 125; 0; 
Vėrinėlis; 24; 13; 1; "Nuo 4 iki 6 metų"; Lietuvių; 125; 0; 
Viltenė; 102; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 126; 0; 
Viltenė; 38; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 126; 0; 
Viltenė; 41; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 126; 0; 
Viltenė; 47; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 126; 1; 
Viltenė; 3; 13; 1; "Nuo 4 iki 6 metų"; Lietuvių; 126; 0; 
Viltenė; 44; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 126; 0; 
Voveraitė; 77; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 127; 3; 
Voveraitė; 4; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 127; 4; 
Voveraitė; 45; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 127; 0; 
Voveraitė; 61; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 127; 0; 
Voveraitė; 2; 10; 1; "Nuo 3 iki 5 metų"; Lietuvių; 127; 1; 
Voveraitė; 39; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 127; 0; 
Voveraitė; 3; 16; 1; "Nuo 4 iki 7 metų"; Lietuvių; 127; 0; 
Voveraitė; 60; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 127; 8; 
"Trakų Vokė"; 37; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 128; 0; 
"Trakų Vokė"; 22; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 128; 0; 
"Trakų Vokė"; 25; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 128; 0; 
"Trakų Vokė"; 26; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 128; 0; 
Zylutė; 19; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 129; 0; 
Zylutė; 41; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 129; 0; 
Zylutė; 1; 9; 1; "Nuo 6 iki 7 metų"; Lietuvių; 129; 4; 
Zylutė; 20; 10; 1; "Nuo 3 iki 5 metų"; Lietuvių; 129; 0; 
Zylutė; 21; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 129; 0; 
Želmenėliai; 83; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 130; 0; 
Želmenėliai; 37; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 130; 0; 
Želmenėliai; 38; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 130; 0; 
Želmenėliai; 41; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 130; 0; 
Želmenėliai; 21; 13; 1; "Nuo 4 iki 6 metų"; Lietuvių; 130; 0; 
Želmenėliai; 52; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 130; 0; 
Žemyna; 38; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 131; 42; 
Žemyna; 0; 4; 1; "Nuo 3 iki 7 metų"; Lietuvių; 131; 26; 
Žemyna; 46; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 131; 12; 
Žemyna; 69; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 131; 3; 
Žemyna; 46; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 131; 0; 
Žemyna; 69; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 131; 0; 
Žemyna; 0; 28; 1; "Nuo 1 iki 7 metų"; Lietuvių; 131; 1; 
Žemuogėlė; 88; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 132; 0; 
Žemuogėlė; 5; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 132; 0; 
Žemuogėlė; 23; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 132; 0; 
Žemuogėlė; 5; 12; 1; "Nuo 2 iki 3 metų"; Lietuvių; 132; 1; 
Žemuogėlė; 20; 13; 1; "Nuo 4 iki 6 metų"; Lietuvių; 132; 0; 
Žemuogėlė; 34; 16; 1; "Nuo 4 iki 7 metų"; Lietuvių; 132; 0; 
Žemuogėlė; 22; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 132; 0; 
Žibutė; 33; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 133; 0; 
Žibutė; 20; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 133; 0; 
Žibutė; 44; 10; 1; "Nuo 3 iki 5 metų"; Lietuvių; 133; 0; 
Žibutė; 23; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 133; 0; 
Žibutė; 24; 13; 1; "Nuo 4 iki 6 metų"; Lietuvių; 133; 0; 
Žiedas; 34; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 134; 0; 
Žiedas; 23; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 134; 0; 
Žiedas; 51; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 134; 0; 
Žiedas; 46; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 134; 0; 
Žiedas; 48; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 134; 0; 
Žiedas; 12; 16; 1; "Nuo 4 iki 7 metų"; Lietuvių; 134; 8; 
Žilvitis; 79; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 135; 0; 
Žilvitis; 55; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 135; 0; 
Žilvitis; 69; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 135; 0; 
Žilvitis; 44; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 135; 0; 
Žilvitis; 42; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 135; 3; 
Žilvitis; 21; 18; 1; "Nuo 2 iki 4 metų"; Lietuvių; 135; 0; 
Žilvinėlis; 93; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 136; 0; 
Žilvinėlis; 23; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 136; 0; 
Žilvinėlis; 64; 7; 1; "Nuo 4 iki 5 metų"; Lietuvių; 136; 0; 
Žilvinėlis; 65; 8; 1; "Nuo 5 iki 6 metų"; Lietuvių; 136; 0; 
Žilvinėlis; 50; 11; 1; "Nuo 5 iki 7 metų"; Lietuvių; 136; 1; 
Žiogelis; 88; 3; 1; "Nuo 1,5 iki 3 metų"; Lietuvių; 137; 0; 
Žiogelis; 62; 6; 1; "Nuo 3 iki 4 metų"; Lietuvių; 137; 0; 
